ZIP,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,State Legislative District House,State Legislative District Senate,Congressional District,Congress
53215,43.006014,-87.942935,1,place,,,,,Milwaukee,WI,Milwaukee County,53215,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 8,State Senate District 3,WI4,117th
54601,43.806197,-91.140529,1,place,,,,,La Crosse,WI,La Crosse County,54601,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 94,State Senate District 32,WI3,117th
53711,43.021252,-89.417973,1,place,,,,,Madison,WI,Dane County,53711,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 47,State Senate District 16,WI2,117th
53511,42.562039,-89.086045,1,place,,,,,Beloit,WI,Rock County,53511,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 45,State Senate District 15,WI2,117th
53209,43.140909,-87.942653,1,place,,,,,Milwaukee,WI,Milwaukee County,53209,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 24,State Senate District 8,WI4,117th
53704,43.136269,-89.347319,1,place,,,,,Madison,WI,Dane County,53704,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 48,State Senate District 16,WI2,117th
54115,44.44888,-88.06038,1,place,,,,,De Pere,WI,Brown County,54115,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 88,State Senate District 30,WI8,117th
54956,44.182337,-88.527574,1,place,,,,,Neenah,WI,Winnebago County,54956,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 55,State Senate District 19,WI6,117th
54703,44.836453,-91.518514,1,place,,,,,Eau Claire,WI,Eau Claire County,54703,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 91,State Senate District 31,WI3,117th
54915,44.243138,-88.356058,1,place,,,,,Appleton,WI,Calumet County,54915,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 3,State Senate District 1,WI8,117th
53081,43.71011,-87.735217,1,place,,,,,Sheboygan,WI,Sheboygan County,53081,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 26,State Senate District 9,WI6,117th
54935,43.77366,-88.436782,1,place,,,,,Fond Du Lac,WI,Fond Du Lac County,54935,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 52,State Senate District 18,WI6,117th
53218,43.11546,-87.991687,1,place,,,,,Milwaukee,WI,Milwaukee County,53218,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 11,State Senate District 4,WI4,117th
54701,44.75653,-91.473097,1,place,,,,,Eau Claire,WI,Eau Claire County,54701,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 93,State Senate District 31,WI3,117th
53590,43.195712,-89.209418,1,place,,,,,Sun Prairie,WI,Dane County,53590,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 46,State Senate District 16,WI2,117th
53221,42.953909,-87.943306,1,place,,,,,Milwaukee,WI,Milwaukee County,53221,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 7,State Senate District 3,WI4,117th
54220,44.109709,-87.714403,1,place,,,,,Manitowoc,WI,Manitowoc County,54220,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 25,State Senate District 9,WI6,117th
54313,44.586363,-88.115165,1,place,,,,,Green Bay,WI,Brown County,54313,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 5,State Senate District 2,WI8,117th
53204,43.019463,-87.925534,1,place,,,,,Milwaukee,WI,Milwaukee County,53204,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 8,State Senate District 3,WI4,117th
54901,44.062886,-88.535694,1,place,,,,,Oshkosh,WI,Winnebago County,54901,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 53,State Senate District 18,WI6,117th
53051,43.159363,-88.121527,1,place,,,,,Menomonee Falls,WI,Waukesha County,53051,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 22,State Senate District 8,WI5,117th
53207,42.975115,-87.894682,1,place,,,,,Milwaukee,WI,Milwaukee County,53207,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 20,State Senate District 7,WI4,117th
54311,44.479888,-87.892181,1,place,,,,,Green Bay,WI,Brown County,54311,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 88,State Senate District 30,WI8,117th
53154,42.886266,-87.89198,1,place,,,,,Oak Creek,WI,Milwaukee County,53154,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 21,State Senate District 7,WI1,117th
53132,42.887289,-88.009597,1,place,,,,,Franklin,WI,Milwaukee County,53132,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 82,State Senate District 28,WI1,117th
53188,43.022273,-88.292435,1,place,,,,,Waukesha,WI,Waukesha County,53188,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 98,State Senate District 33,WI5,117th
53214,43.021514,-88.017587,1,place,,,,,Milwaukee,WI,Milwaukee County,53214,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 13,State Senate District 5,WI5,117th
53211,43.082018,-87.889534,1,place,,,,,Milwaukee,WI,Milwaukee County,53211,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 10,State Senate District 4,WI4,117th
53066,43.087062,-88.463305,1,place,,,,,Oconomowoc,WI,Waukesha County,53066,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 99,State Senate District 33,WI5,117th
53219,42.995814,-87.990335,1,place,,,,,Milwaukee,WI,Milwaukee County,53219,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 7,State Senate District 3,WI4,117th
53703,43.079575,-89.378389,1,place,,,,,Madison,WI,Dane County,53703,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 76,State Senate District 26,WI2,117th
53216,43.086244,-87.976988,1,place,,,,,Milwaukee,WI,Milwaukee County,53216,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 17,State Senate District 6,WI4,117th
53402,42.795889,-87.816532,1,place,,,,,Racine,WI,Racine County,53402,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 62,State Senate District 21,WI1,117th
53142,42.518443,-87.982634,1,place,,,,,Kenosha,WI,Kenosha County,53142,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 61,State Senate District 21,WI1,117th
53186,43.022155,-88.204676,1,place,,,,,Waukesha,WI,Waukesha County,53186,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 98,State Senate District 33,WI5,117th
54729,44.958689,-91.319492,1,place,,,,,Chippewa Falls,WI,Chippewa County,54729,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 68,State Senate District 23,WI3,117th
54016,44.97469,-92.75687,1,place,,,,,Hudson,WI,St. Croix County,54016,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 30,State Senate District 10,WI7,117th
54302,44.495042,-87.978652,1,place,,,,,Green Bay,WI,Brown County,54302,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 90,State Senate District 30,WI8,117th
53151,42.973459,-88.127689,1,place,,,,,New Berlin,WI,Waukesha County,53151,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 84,State Senate District 28,WI5,117th
53719,43.045313,-89.515378,1,place,,,,,Madison,WI,Dane County,53719,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 78,State Senate District 26,WI2,117th
54914,44.280839,-88.452033,1,place,,,,,Appleton,WI,Outagamie County,54914,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 55,State Senate District 19,WI8,117th
54401,44.963304,-89.704051,1,place,,,,,Wausau,WI,Marathon County,54401,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 85,State Senate District 29,WI7,117th
53212,43.074862,-87.907178,1,place,,,,,Milwaukee,WI,Milwaukee County,53212,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 10,State Senate District 4,WI4,117th
53546,42.663574,-88.947859,1,place,,,,,Janesville,WI,Rock County,53546,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 31,State Senate District 11,WI1,117th
53208,43.045962,-87.963536,1,place,,,,,Milwaukee,WI,Milwaukee County,53208,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 18,State Senate District 6,WI4,117th
54880,46.574982,-92.117578,1,place,,,,,Superior,WI,Douglas County,54880,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 73,State Senate District 25,WI7,117th
53105,42.692103,-88.228793,1,place,,,,,Burlington,WI,Racine County,53105,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 63,State Senate District 21,WI1,117th
53140,42.622449,-87.830375,1,place,,,,,Kenosha,WI,Kenosha County,53140,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 64,State Senate District 22,WI1,117th
53223,43.162959,-87.977896,1,place,,,,,Milwaukee,WI,Milwaukee County,53223,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 11,State Senate District 4,WI4,117th
53217,43.157299,-87.913268,1,place,,,,,Milwaukee,WI,Milwaukee County,53217,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 24,State Senate District 8,WI4,117th
54481,44.510664,-89.638254,1,place,,,,,Stevens Point,WI,Portage County,54481,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 71,State Senate District 24,WI3,117th
53213,43.048802,-88.001511,1,place,,,,,Milwaukee,WI,Milwaukee County,53213,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 13,State Senate District 5,WI5,117th
54303,44.552247,-88.078803,1,place,,,,,Green Bay,WI,Brown County,54303,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 4,State Senate District 2,WI8,117th
53095,43.422223,-88.195862,1,place,,,,,West Bend,WI,Washington County,53095,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 58,State Senate District 20,WI5,117th
54304,44.497541,-88.032443,1,place,,,,,Green Bay,WI,Brown County,54304,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 90,State Senate District 30,WI8,117th
54952,44.20104,-88.329484,1,place,,,,,Menasha,WI,Calumet County,54952,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 3,State Senate District 1,WI8,117th
53210,43.071111,-87.973786,1,place,,,,,Milwaukee,WI,Milwaukee County,53210,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 18,State Senate District 6,WI4,117th
53189,42.95163,-88.296321,1,place,,,,,Waukesha,WI,Waukesha County,53189,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 97,State Senate District 33,WI1,117th
54494,44.340837,-89.73492,1,place,,,,,Wisconsin Rapids,WI,Wood County,54494,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 72,State Senate District 24,WI3,117th
53225,43.115159,-88.040188,1,place,,,,,Milwaukee,WI,Milwaukee County,53225,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 12,State Senate District 4,WI4,117th
53144,42.618427,-87.948079,1,place,,,,,Kenosha,WI,Kenosha County,53144,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 61,State Senate District 21,WI1,117th
53222,43.082161,-88.036938,1,place,,,,,Milwaukee,WI,Milwaukee County,53222,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 14,State Senate District 5,WI4,117th
53220,42.955864,-87.993285,1,place,,,,,Milwaukee,WI,Milwaukee County,53220,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 84,State Senate District 28,WI5,117th
54911,44.275702,-88.370856,1,place,,,,,Appleton,WI,Outagamie County,54911,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 56,State Senate District 19,WI8,117th
53403,42.684188,-87.815533,1,place,,,,,Racine,WI,Racine County,53403,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 66,State Senate District 22,WI1,117th
53562,43.114772,-89.529153,1,place,,,,,Middleton,WI,Dane County,53562,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 79,State Senate District 27,WI2,117th
53406,42.72993,-87.866213,1,place,,,,,Racine,WI,Racine County,53406,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 63,State Senate District 21,WI1,117th
54751,44.867809,-91.943198,1,place,,,,,Menomonie,WI,Dunn County,54751,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 29,State Senate District 10,WI3,117th
53072,43.080185,-88.264875,1,place,,,,,Pewaukee,WI,Waukesha County,53072,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 98,State Senate District 33,WI5,117th
54130,44.27804,-88.27205,1,place,,,,,Kaukauna,WI,Outagamie County,54130,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 5,State Senate District 2,WI8,117th
53150,42.88799,-88.132708,1,place,,,,,Muskego,WI,Waukesha County,53150,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 83,State Senate District 28,WI1,117th
53705,43.073147,-89.45681,1,place,,,,,Madison,WI,Dane County,53705,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 77,State Senate District 26,WI2,117th
54449,44.589394,-90.190595,1,place,,,,,Marshfield,WI,Wood County,54449,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 70,State Senate District 24,WI7,117th
53405,42.731827,-87.820925,1,place,,,,,Racine,WI,Racine County,53405,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 62,State Senate District 21,WI1,117th
53202,43.043213,-87.894734,1,place,,,,,Milwaukee,WI,Milwaukee County,53202,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 19,State Senate District 7,WI4,117th
54650,43.886664,-91.130399,1,place,,,,,Onalaska,WI,La Crosse County,54650,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 94,State Senate District 32,WI3,117th
54403,44.952863,-89.531804,1,place,,,,,Wausau,WI,Marathon County,54403,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 85,State Senate District 29,WI7,117th
53593,42.995697,-89.566512,1,place,,,,,Verona,WI,Dane County,53593,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 79,State Senate District 27,WI2,117th
53227,43.000926,-88.031418,1,place,,,,,Milwaukee,WI,Milwaukee County,53227,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 15,State Senate District 5,WI5,117th
54022,44.802351,-92.595365,1,place,,,,,River Falls,WI,Pierce County,54022,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 30,State Senate District 10,WI3,117th
53027,43.357616,-88.319032,1,place,,,,,Hartford,WI,Washington County,53027,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 59,State Senate District 20,WI5,117th
53545,42.738888,-89.0403,1,place,,,,,Janesville,WI,Rock County,53545,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 43,State Senate District 15,WI2,117th
53143,42.561312,-87.82993,1,place,,,,,Kenosha,WI,Kenosha County,53143,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 65,State Senate District 22,WI1,117th
53916,43.466482,-88.862852,1,place,,,,,Beaver Dam,WI,Dodge County,53916,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 39,State Senate District 13,WI6,117th
53206,43.074311,-87.933135,1,place,,,,,Milwaukee,WI,Milwaukee County,53206,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 10,State Senate District 4,WI4,117th
54902,43.99461,-88.526025,1,place,,,,,Oshkosh,WI,Winnebago County,54902,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 54,State Senate District 18,WI6,117th
53224,43.16333,-88.039699,1,place,,,,,Milwaukee,WI,Milwaukee County,53224,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 12,State Senate District 4,WI4,117th
53713,43.037167,-89.397066,1,place,,,,,Madison,WI,Dane County,53713,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 77,State Senate District 26,WI2,117th
53090,43.443839,-88.19631,1,place,,,,,West Bend,WI,Washington County,53090,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 58,State Senate District 20,WI5,117th
54904,44.0234,-88.623839,1,place,,,,,Oshkosh,WI,Winnebago County,54904,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 53,State Senate District 18,WI6,117th
53029,43.123679,-88.336087,1,place,,,,,Hartland,WI,Waukesha County,53029,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 99,State Senate District 33,WI5,117th
54913,44.345553,-88.434297,1,place,,,,,Appleton,WI,Outagamie County,54913,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 5,State Senate District 2,WI8,117th
54301,44.480778,-88.016063,1,place,,,,,Green Bay,WI,Brown County,54301,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 4,State Senate District 2,WI8,117th
53045,43.06081,-88.15589,1,place,,,,,Brookfield,WI,Waukesha County,53045,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 14,State Senate District 5,WI5,117th
53092,43.235856,-87.981188,1,place,,,,,Thiensville,WI,Ozaukee County,53092,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 23,State Senate District 8,WI6,117th
53172,42.91057,-87.86064,1,place,,,,,South Milwaukee,WI,Milwaukee County,53172,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 21,State Senate District 7,WI4,117th
53913,43.47109,-89.74429,1,place,,,,,Baraboo,WI,Sauk County,53913,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 81,State Senate District 27,WI2,117th
53083,43.815872,-87.764212,1,place,,,,,Sheboygan,WI,Sheboygan County,53083,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 27,State Senate District 9,WI6,117th
53149,42.86668,-88.33343,1,place,,,,,Mukwonago,WI,Waukesha County,53149,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 33,State Senate District 11,WI1,117th
53589,42.931289,-89.168354,1,place,,,,,Stoughton,WI,Dane County,53589,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 46,State Senate District 16,WI2,117th
53005,43.062707,-88.105906,1,place,,,,,Brookfield,WI,Waukesha County,53005,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 14,State Senate District 5,WI5,117th
54501,45.704474,-89.386562,1,place,,,,,Rhinelander,WI,Oneida County,54501,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 34,State Senate District 12,WI7,117th
54937,43.791998,-88.388482,1,place,,,,,Fond Du Lac,WI,Fond Du Lac County,54937,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 52,State Senate District 18,WI6,117th
53597,43.19194,-89.45567,1,place,,,,,Waunakee,WI,Dane County,53597,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 79,State Senate District 27,WI2,117th
53022,43.235477,-88.124711,1,place,,,,,Germantown,WI,Washington County,53022,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 24,State Senate District 8,WI5,117th
53094,43.132599,-88.743595,1,place,,,,,Watertown,WI,Jefferson County,53094,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 38,State Senate District 13,WI5,117th
53548,42.682455,-89.051926,0.9,place,,,,,Janesville,WI,Rock County,53548,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 44,State Senate District 15,WI2,117th
53190,42.784255,-88.592559,1,place,,,,,Whitewater,WI,Walworth County,53190,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 33,State Senate District 11,WI1,117th
53089,43.148887,-88.245381,1,place,,,,,Sussex,WI,Waukesha County,53089,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 22,State Senate District 8,WI5,117th
53185,42.763168,-88.197361,1,place,,,,,Waterford,WI,Racine County,53185,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 83,State Senate District 28,WI1,117th
54476,44.866501,-89.576968,1,place,,,,,Schofield,WI,Marathon County,54476,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 86,State Senate District 29,WI7,117th
53121,42.671666,-88.563961,1,place,,,,,Elkhorn,WI,Walworth County,53121,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 31,State Senate District 11,WI1,117th
53226,43.049312,-88.041387,1,place,,,,,Milwaukee,WI,Milwaukee County,53226,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 13,State Senate District 5,WI5,117th
53538,42.926467,-88.841626,1,place,,,,,Fort Atkinson,WI,Jefferson County,53538,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 33,State Senate District 11,WI5,117th
53716,43.063103,-89.313327,1,place,,,,,Madison,WI,Dane County,53716,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 47,State Senate District 16,WI2,117th
54452,45.217518,-89.713291,1,place,,,,,Merrill,WI,Lincoln County,54452,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 35,State Senate District 12,WI7,117th
53012,43.321475,-88.004033,1,place,,,,,Cedarburg,WI,Ozaukee County,53012,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 60,State Senate District 20,WI6,117th
53110,42.948015,-87.866831,1,place,,,,,Cudahy,WI,Milwaukee County,53110,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 20,State Senate District 7,WI4,117th
54455,44.809226,-89.701277,1,place,,,,,Mosinee,WI,Marathon County,54455,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 86,State Senate District 29,WI7,117th
54017,45.090925,-92.496993,1,place,,,,,New Richmond,WI,St. Croix County,54017,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 29,State Senate District 10,WI7,117th
54656,43.949925,-90.752783,1,place,,,,,Sparta,WI,Monroe County,54656,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 96,State Senate District 32,WI3,117th
53024,43.299956,-87.94104,1,place,,,,,Grafton,WI,Ozaukee County,53024,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 23,State Senate District 8,WI6,117th
53147,42.617877,-88.52023,1,place,,,,,Lake Geneva,WI,Walworth County,53147,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 32,State Senate District 11,WI1,117th
54235,44.78333,-87.31667,1,place,,,,,Sturgeon Bay,WI,Door County,54235,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 1,State Senate District 1,WI8,117th
53158,42.52926,-87.885546,1,place,,,,,Pleasant Prairie,WI,Kenosha County,53158,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 61,State Senate District 21,WI1,117th
54166,44.745058,-88.664156,1,place,,,,,Shawano,WI,Shawano County,54166,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 6,State Senate District 2,WI8,117th
53575,42.933918,-89.389642,1,place,,,,,Oregon,WI,Dane County,53575,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 80,State Senate District 27,WI2,117th
53818,42.73416,-90.47846,1,place,,,,,Platteville,WI,Grant County,53818,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 49,State Senate District 17,WI3,117th
53714,43.100348,-89.311966,1,place,,,,,Madison,WI,Dane County,53714,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 48,State Senate District 16,WI2,117th
53115,42.641556,-88.653496,1,place,,,,,Delavan,WI,Walworth County,53115,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 32,State Senate District 11,WI1,117th
54660,43.983826,-90.473336,1,place,,,,,Tomah,WI,Monroe County,54660,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 96,State Senate District 32,WI3,117th
53532,43.24777,-89.34373,1,place,,,,,De Forest,WI,Dane County,53532,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 37,State Senate District 13,WI2,117th
54868,45.519692,-91.826575,1,place,,,,,Rice Lake,WI,Barron County,54868,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 75,State Senate District 25,WI7,117th
54981,44.35803,-89.08595,1,place,,,,,Waupaca,WI,Waupaca County,54981,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 40,State Senate District 14,WI8,117th
53566,42.612966,-89.656994,1,place,,,,,Monroe,WI,Green County,53566,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 51,State Senate District 17,WI2,117th
53233,43.037213,-87.933529,1,place,,,,,Milwaukee,WI,Milwaukee County,53233,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 16,State Senate District 6,WI4,117th
53404,42.756718,-87.812275,1,place,,,,,Racine,WI,Racine County,53404,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 62,State Senate District 21,WI1,117th
54143,45.086805,-87.716311,1,place,,,,,Marinette,WI,Marinette County,54143,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 89,State Senate District 30,WI8,117th
53073,43.768454,-87.975773,1,place,,,,,Plymouth,WI,Sheboygan County,53073,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 27,State Senate District 9,WI6,117th
53718,43.093146,-89.276619,1,place,,,,,Madison,WI,Dane County,53718,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 48,State Senate District 16,WI2,117th
53901,43.53915,-89.46262,1,place,,,,,Portage,WI,Columbia County,53901,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 81,State Senate District 27,WI6,117th
53228,42.967564,-88.043386,1,place,,,,,Milwaukee,WI,Milwaukee County,53228,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 84,State Senate District 28,WI5,117th
54636,43.968617,-91.223484,1,place,,,,,Holmen,WI,La Crosse County,54636,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 94,State Senate District 32,WI3,117th
53129,42.937765,-87.998935,1,place,,,,,Greendale,WI,Milwaukee County,53129,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 82,State Senate District 28,WI1,117th
54467,44.413942,-89.565507,1,place,,,,,Plover,WI,Portage County,54467,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 71,State Senate District 24,WI3,117th
54603,43.853763,-91.246238,1,place,,,,,La Crosse,WI,La Crosse County,54603,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 95,State Senate District 32,WI3,117th
54241,44.15388,-87.56925,1,place,,,,,Two Rivers,WI,Manitowoc County,54241,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 2,State Senate District 1,WI6,117th
53959,43.533502,-89.999636,1,place,,,,,Reedsburg,WI,Sauk County,53959,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 50,State Senate District 17,WI2,117th
53963,43.63332,-88.72955,1,place,,,,,Waupun,WI,Fond Du Lac County,53963,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 53,State Senate District 18,WI6,117th
54961,44.405595,-88.859107,1,place,,,,,New London,WI,Waupaca County,54961,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 40,State Senate District 14,WI8,117th
53715,43.06849,-89.401708,1,place,,,,,Madison,WI,Dane County,53715,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 76,State Senate District 26,WI2,117th
54409,45.160809,-89.093942,1,place,,,,,Antigo,WI,Langlade County,54409,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 35,State Senate District 12,WI7,117th
53074,43.387702,-87.881232,1,place,,,,,Port Washington,WI,Ozaukee County,53074,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 60,State Senate District 20,WI6,117th
53717,43.074335,-89.51989,1,place,,,,,Madison,WI,Dane County,53717,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 78,State Senate District 26,WI2,117th
53558,43.0125,-89.28984,1,place,,,,,Mc Farland,WI,Dane County,53558,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 47,State Senate District 16,WI2,117th
53534,42.803797,-89.101389,1,place,,,,,Edgerton,WI,Rock County,53534,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 43,State Senate District 15,WI2,117th
54843,45.955223,-91.278308,1,place,,,,,Hayward,WI,Sawyer County,54843,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 87,State Senate District 29,WI7,117th
53098,43.276444,-88.715408,1,place,,,,,Watertown,WI,Dodge County,53098,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 37,State Senate District 13,WI5,117th
53085,43.726404,-87.853069,1,place,,,,,Sheboygan Falls,WI,Sheboygan County,53085,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 26,State Senate District 9,WI6,117th
54806,46.558577,-90.738773,1,place,,,,,Ashland,WI,Ashland County,54806,US,TIGER/Line® dataset from the US Census Bureau,Assembly District 74,State Senate District 25,WI7,117th
